RecordId,RecordType,Type,SubType,Category,Task,TaskStatus,SLADesc,DUE,FIrstPlanReviewedDate
16-09067,Res: Deck,Residential,Accessory Structure,Deck,Zoning Review,Hold for Revision,Residential - 10 Days,09/08/2016,09/09/2016
16-09069,Res: Alter & Add,Residential,Existing Building,Alterations w Addition,Building Review,Plan Review Waiver,Res. Waiver - 2 Days,08/29/2016,08/26/2016
16-09069,Res: Alter & Add,Residential,Existing Building,Alterations w Addition,Zoning Review,Approved,Res. Waiver - 2 Days,08/29/2016,08/26/2016
16-09072,Com: Alterations,Commercial,Existing Building,Alterations,Building Review,Hold for Revision,Small Comm - 10 Days,09/08/2016,09/08/2016
16-09072,Com: Alterations,Commercial,Existing Building,Alterations,Fire Review,Approved,Small Comm - 10 Days,09/08/2016,08/29/2016
16-09075,Res: Alter & Add,Residential,Existing Building,Alterations w Addition,Building Review,Hold for Revision,Residential - 10 Days,09/09/2016,09/08/2016
16-09075,Res: Alter & Add,Residential,Existing Building,Alterations w Addition,Zoning Review,Approved with Conditions,Residential - 10 Days,09/09/2016,09/01/2016
16-09077,Res: Deck,Residential,Accessory Structure,Deck,Building Review,Approved with Conditions,Residential - 10 Days,09/09/2016,09/08/2016
16-09077,Res: Deck,Residential,Accessory Structure,Deck,Zoning Review,Approved with Conditions,Residential - 10 Days,09/09/2016,09/06/2016
16-09078,Com: Alterations,Commercial,Existing Building,Alterations,Building Review,Hold for Revision,Residential - 10 Days,09/09/2016,09/02/2016
16-09078,Com: Alterations,Commercial,Existing Building,Alterations,Fire Review,Approved,Residential - 10 Days,09/09/2016,08/29/2016
16-09081,Res: Detached Bldg,Residential,Accessory Structure,Other,Building Review,Approved,Residential - 10 Days,09/09/2016,09/08/2016
16-09081,Res: Detached Bldg,Residential,Accessory Structure,Other,Zoning Review,Approved with Conditions,Residential - 10 Days,09/09/2016,09/01/2016
16-09086,Res: Alterations,Residential,Existing Building,Alterations,Building Review,Plan Review Waiver,Res. Waiver - 2 Days,08/30/2016,08/26/2016
16-09088,Res: Alterations,Residential,Existing Building,Alterations,Building Review,Plan Review Waiver,Res. Waiver - 2 Days,08/30/2016,08/29/2016
16-09094,Com: Landlord Impr,Commercial,Existing Building,Landlord Improvements,Building Review,Approved,Small Comm - 10 Days,09/09/2016,09/01/2016
16-09094,Com: Landlord Impr,Commercial,Existing Building,Landlord Improvements,Fire Review,Approved,Small Comm - 10 Days,09/09/2016,08/29/2016
16-09101,Res: Alterations,Residential,Existing Building,Alterations,Building Review,Approved with Conditions,Residential - 10 Days,09/09/2016,09/08/2016
16-09102,Res: Detached Bldg,Residential,Accessory Structure,Other,Building Review,Approved with Conditions,Residential - 10 Days,09/09/2016,09/08/2016
16-09102,Res: Detached Bldg,Residential,Accessory Structure,Other,Zoning Review,Approved with Conditions,Residential - 10 Days,09/09/2016,08/30/2016
16-09109,Res: Detached Bldg,Residential,Accessory Structure,Other,Addressing,Approved - No Fees,Residential - 10 Days,09/12/2016,09/23/2016
16-09109,Res: Detached Bldg,Residential,Accessory Structure,Other,Building Review,Hold for Revision,Residential - 10 Days,09/12/2016,09/09/2016
16-09109,Res: Detached Bldg,Residential,Accessory Structure,Other,Zoning Review,Approved with Conditions,Residential - 10 Days,09/12/2016,08/30/2016
16-09113,Res: Detached Bldg,Residential,Accessory Structure,Other,Addressing,Approved - No Fees,Residential - 10 Days,09/12/2016,08/30/2016
16-09113,Res: Detached Bldg,Residential,Accessory Structure,Other,Building Review,Approved,Residential - 10 Days,09/12/2016,09/09/2016
16-09116,Com: Alterations,Commercial,Existing Building,Alterations,Building Review,Approved,Small Comm - 10 Days,09/12/2016,09/13/2016
16-09122,Com: First Upfit,Commercial,New Building,Upfit First Occupancy,Addressing,Approved - No Fees,Small Comm - 10 Days,09/12/2016,08/30/2016
16-09122,Com: First Upfit,Commercial,New Building,Upfit First Occupancy,Building Review,Hold for Revision,Small Comm - 10 Days,09/12/2016,08/30/2016
16-09122,Com: First Upfit,Commercial,New Building,Upfit First Occupancy,Fire Review,Hold for Revision,Small Comm - 10 Days,09/12/2016,08/31/2016
16-09124,Com: First Upfit,Commercial,New Building,Upfit First Occupancy,Addressing,Approved - No Fees,Small Comm - 10 Days,09/12/2016,08/30/2016
16-09124,Com: First Upfit,Commercial,New Building,Upfit First Occupancy,Building Review,Hold for Revision,Small Comm - 10 Days,09/12/2016,09/07/2016
16-09124,Com: First Upfit,Commercial,New Building,Upfit First Occupancy,Fire Review,Hold for Revision,Small Comm - 10 Days,09/12/2016,09/01/2016
16-09125,Res: Detached Bldg,Residential,Accessory Structure,Other,Addressing,Approved - No Fees,Res. Waiver - 2 Days,08/31/2016,08/30/2016
16-09125,Res: Detached Bldg,Residential,Accessory Structure,Other,Building Review,Plan Review Waiver,Res. Waiver - 2 Days,08/31/2016,08/31/2016
16-09125,Res: Detached Bldg,Residential,Accessory Structure,Other,Zoning Review,Approved with Conditions,Res. Waiver - 2 Days,08/31/2016,08/31/2016
16-09126,Com: Alterations,Commercial,Existing Building,Alterations,Building Review,Hold for Revision,Small Comm - 10 Days,09/12/2016,09/07/2016
16-09126,Com: Alterations,Commercial,Existing Building,Alterations,Fire Review,Approved,Small Comm - 10 Days,09/12/2016,08/29/2016
16-09127,Res: Deck,Residential,Accessory Structure,Deck,Building Review,Approved,Residential - 10 Days,09/12/2016,09/09/2016
16-09127,Res: Deck,Residential,Accessory Structure,Deck,Zoning Review,Approved with Conditions,Residential - 10 Days,09/12/2016,09/01/2016
16-09129,Res: Alter & Add,Residential,Existing Building,Alterations w Addition,Building Review,Approved with Conditions,Residential - 10 Days,09/12/2016,09/12/2016
16-09129,Res: Alter & Add,Residential,Existing Building,Alterations w Addition,Zoning Review,Approved with Conditions,Residential - 10 Days,09/12/2016,09/12/2016
16-09132,Colocation,Commercial,Accessory Structure,Telecom Colocation,Building Review,Approved,Std Level I Comm  - 21 Days,09/27/2016,08/30/2016
16-09138,Res: Alter & Add,Residential,Existing Building,Alterations w Addition,Building Review,Hold for Revision,Residential - 10 Days,09/12/2016,09/12/2016
16-09141,Res:Addition,Residential,Existing Building,Addition,Building Review,Plan Review Waiver,Res. Waiver - 2 Days,08/31/2016,08/31/2016
16-09141,Res:Addition,Residential,Existing Building,Addition,Zoning Review,Approved,Res. Waiver - 2 Days,08/31/2016,09/02/2016
16-09144,Res: New SFD,Residential,New Building,SFD,Building Review,Plan Review Waiver,Res. Waiver - 2 Days,08/31/2016,08/31/2016
16-09154,Com: Reroof,Commercial,Existing Building,Reroof,Building Review,Approved,Quick Touch - 3 Days,09/02/2016,08/31/2016
16-09154,Com: Reroof,Commercial,Existing Building,Reroof,Fire Review,Approved,Quick Touch - 3 Days,09/02/2016,08/30/2016
16-09159,Com: Misc. Structure,Commercial,Accessory Structure,Other,Building Review,Hold for Revision,Small Comm - 10 Days,09/13/2016,09/16/2016
16-09159,Com: Misc. Structure,Commercial,Accessory Structure,Other,Fire Review,Approved,Small Comm - 10 Days,09/13/2016,09/01/2016
16-09159,Com: Misc. Structure,Commercial,Accessory Structure,Other,Zoning Review,Approved,Small Comm - 10 Days,09/13/2016,09/06/2016
16-09163,Res: Alterations,Residential,Existing Building,Alterations,Addressing,Approved - No Fees,Residential - 10 Days,09/13/2016,09/01/2016
16-09163,Res: Alterations,Residential,Existing Building,Alterations,Building Review,Approved with Conditions,Residential - 10 Days,09/13/2016,09/12/2016
16-09163,Res: Alterations,Residential,Existing Building,Alterations,Zoning Review,Approved with Conditions,Residential - 10 Days,09/13/2016,09/02/2016
16-09169,Res: Swimming Pool,Residential,Accessory Structure,Swimming Pool,Building Review,Hold for Revision,Residential - 10 Days,09/13/2016,09/13/2016
16-09169,Res: Swimming Pool,Residential,Accessory Structure,Swimming Pool,Zoning Review,Approved with Conditions,Residential - 10 Days,09/13/2016,09/20/2016
16-09175,Com: Alterations,Commercial,Existing Building,Alterations,Building Review,Hold for Revision,Small Comm - 10 Days,09/13/2016,09/06/2016
16-09175,Com: Alterations,Commercial,Existing Building,Alterations,Fire Review,Approved,Small Comm - 10 Days,09/13/2016,09/15/2016
16-09179,Com: Alterations,Commercial,Existing Building,Alterations,Building Review,Hold for Revision,Small Comm - 10 Days,09/13/2016,09/09/2016
16-09179,Com: Alterations,Commercial,Existing Building,Alterations,Fire Review,Approved,Small Comm - 10 Days,09/13/2016,10/05/2016
16-09179,Com: Alterations,Commercial,Existing Building,Alterations,Zoning Review,Hold for Revision,Small Comm - 10 Days,09/13/2016,10/05/2016
16-09180,Com: Alterations,Commercial,Existing Building,Alterations,Building Review,Hold for Revision,Small Comm - 10 Days,09/13/2016,09/12/2016
16-09183,Res: Deck,Residential,Accessory Structure,Deck,Building Review,Plan Review Waiver,Res. Waiver - 2 Days,09/01/2016,08/31/2016
16-09183,Res: Deck,Residential,Accessory Structure,Deck,Zoning Review,Approved with Conditions,Res. Waiver - 2 Days,09/01/2016,09/06/2016
16-09185,Res: Alter & Add,Residential,Existing Building,Alterations w Addition,Building Review,Approved with Conditions,Residential - 10 Days,09/13/2016,09/12/2016
16-09185,Res: Alter & Add,Residential,Existing Building,Alterations w Addition,Zoning Review,Approved with Conditions,Residential - 10 Days,09/13/2016,09/12/2016
16-09191,Res: Detached Bldg,Residential,Accessory Structure,Other,Building Review,Approved,Residential - 10 Days,09/14/2016,09/13/2016
16-09199,Com: Alterations,Commercial,Existing Building,Alterations,Building Review,Approved,Std Level I Comm  - 21 Days,09/29/2016,10/03/2016
16-09199,Com: Alterations,Commercial,Existing Building,Alterations,Fire Review,Approved,Std Level I Comm  - 21 Days,09/29/2016,09/29/2016
16-09206,Res: New SFD,Residential,New Building,SFD,Building Review,Plan Review Waiver,Res. Waiver - 2 Days,09/02/2016,09/01/2016
16-09209,Res: Detached Bldg,Residential,Accessory Structure,Other,Building Review,Plan Review Waiver,Res. Waiver - 2 Days,09/02/2016,09/01/2016
16-09209,Res: Detached Bldg,Residential,Accessory Structure,Other,Zoning Review,Approved with Conditions,Res. Waiver - 2 Days,09/02/2016,09/07/2016
16-09213,Com: Alterations,Commercial,Existing Building,Alterations,Building Review,Hold for Revision,Std Level I Comm  - 21 Days,09/29/2016,10/04/2016
16-09213,Com: Alterations,Commercial,Existing Building,Alterations,Fire Review,Approved,Std Level I Comm  - 21 Days,09/29/2016,09/08/2016
16-09215,Res: Alter & Add,Residential,Existing Building,Alterations w Addition,Building Review,Plan Review Waiver,Res. Waiver - 2 Days,09/02/2016,09/01/2016
16-09215,Res: Alter & Add,Residential,Existing Building,Alterations w Addition,Zoning Review,Approved with Conditions,Res. Waiver - 2 Days,09/02/2016,09/06/2016
16-09218,Com: Alterations,Commercial,Existing Building,Alterations,Building Review,Hold for Revision,Small Comm - 10 Days,09/14/2016,09/13/2016
16-09218,Com: Alterations,Commercial,Existing Building,Alterations,Fire Review,Approved,Small Comm - 10 Days,09/14/2016,09/01/2016
16-09220,Com: Alterations,Commercial,Existing Building,Alterations,Addressing,Approved - No Fees,Small Comm - 10 Days,09/14/2016,09/27/2016
16-09220,Com: Alterations,Commercial,Existing Building,Alterations,Building Review,Hold for Revision,Small Comm - 10 Days,09/14/2016,09/14/2016
16-09220,Com: Alterations,Commercial,Existing Building,Alterations,Fire Review,Approved,Small Comm - 10 Days,09/14/2016,09/01/2016
16-09221,Com: Alterations,Commercial,Existing Building,Alterations,Building Review,Hold for Revision,Small Comm - 10 Days,09/14/2016,09/14/2016
16-09221,Com: Alterations,Commercial,Existing Building,Alterations,Fire Review,Approved,Small Comm - 10 Days,09/14/2016,09/01/2016
16-09228,Com: Alterations,Commercial,Existing Building,Alterations,Building Review,Approved,Small Comm - 10 Days,09/14/2016,09/06/2016
16-09228,Com: Alterations,Commercial,Existing Building,Alterations,Fire Review,Approved,Small Comm - 10 Days,09/14/2016,09/06/2016
16-09231,Com: Alterations,Commercial,Existing Building,Alterations,Building Review,Approved with Conditions,Small Comm - 10 Days,09/15/2016,09/06/2016
16-09231,Com: Alterations,Commercial,Existing Building,Alterations,Fire Review,Approved,Small Comm - 10 Days,09/15/2016,09/06/2016
16-09234,Com: Alter & Add,Commercial,Existing Building,Alterations w Addition,Building Review,Hold for Revision,Std Level I Comm  - 21 Days,09/30/2016,09/28/2016
16-09235,Res: New SFD,Residential,New Building,SFD,Building Review,Approved with Conditions,Residential - 10 Days,09/15/2016,09/15/2016
16-09240,Res: Alterations,Residential,Existing Building,Alterations,Building Review,Plan Review Waiver,Res. Waiver - 2 Days,09/05/2016,09/01/2016
16-09252,Com: Alterations,Commercial,Existing Building,Alterations,Building Review,Approved,Small Comm - 10 Days,09/15/2016,09/19/2016
16-09252,Com: Alterations,Commercial,Existing Building,Alterations,Fire Review,Approved,Small Comm - 10 Days,09/15/2016,09/08/2016
16-09253,Com: Alterations,Commercial,Existing Building,Alterations,Building Review,Approved,Small Comm - 10 Days,09/15/2016,09/19/2016
16-09253,Com: Alterations,Commercial,Existing Building,Alterations,Fire Review,Approved,Small Comm - 10 Days,09/15/2016,09/06/2016
16-09255,Res: Detached Bldg,Residential,Accessory Structure,Other,Addressing,Approved - No Fees,Residential - 10 Days,09/15/2016,09/22/2016
16-09255,Res: Detached Bldg,Residential,Accessory Structure,Other,Building Review,Approved with Conditions,Residential - 10 Days,09/15/2016,09/15/2016
16-09255,Res: Detached Bldg,Residential,Accessory Structure,Other,Zoning Review,Approved,Residential - 10 Days,09/15/2016,09/21/2016
16-09258,Res: Deck,Residential,Accessory Structure,Deck,Building Review,Approved with Conditions,Residential - 10 Days,09/15/2016,09/02/2016
16-09258,Res: Deck,Residential,Accessory Structure,Deck,Zoning Review,Disapproved,Residential - 10 Days,09/15/2016,09/13/2016
16-09265,Res: Alterations,Residential,Existing Building,Alterations,Building Review,Plan Review Waiver,Res. Waiver - 2 Days,09/05/2016,09/01/2016
16-09269,Colocation,Commercial,Accessory Structure,Telecom Colocation,Building Review,Approved,Std Level I Comm  - 21 Days,09/30/2016,09/19/2016
16-09278,Com: Reroof,Commercial,Existing Building,Reroof,Building Review,Approved,Quick Touch - 3 Days,09/06/2016,09/06/2016
16-09278,Com: Reroof,Commercial,Existing Building,Reroof,Fire Review,Approved,Quick Touch - 3 Days,09/06/2016,09/02/2016
16-09281,Res: Alterations,Residential,Existing Building,Alterations,Building Review,Approved,Res. Waiver - 2 Days,09/06/2016,09/02/2016
16-09285,Res: New SFD,Residential,New Building,SFD,Building Review,Plan Review Waiver,Res. Waiver - 2 Days,09/06/2016,09/06/2016
16-09304,Com: Alterations,Commercial,Existing Building,Alterations,Building Review,Hold for Revision,Small Comm - 10 Days,09/16/2016,09/12/2016
16-09304,Com: Alterations,Commercial,Existing Building,Alterations,Fire Review,Approved,Small Comm - 10 Days,09/16/2016,09/07/2016
16-09308,Com: Alterations,Commercial,Existing Building,Alterations,Building Review,Hold for Revision,Std Level I Comm  - 21 Days,10/03/2016,09/07/2016
16-09308,Com: Alterations,Commercial,Existing Building,Alterations,Fire Review,Hold for Revision,Std Level I Comm  - 21 Days,10/03/2016,09/07/2016
16-09316,Com: Alterations,Commercial,Existing Building,Alterations,Building Review,Approved,Small Comm - 10 Days,09/20/2016,10/11/2016
16-09316,Com: Alterations,Commercial,Existing Building,Alterations,Fire Review,Hold for Revision,Small Comm - 10 Days,09/20/2016,09/08/2016
16-09316,Com: Alterations,Commercial,Existing Building,Alterations,Zoning Review,Approved with Conditions,Small Comm - 10 Days,09/20/2016,09/13/2016
16-09326,Res: New SFD,Residential,New Building,SFD,Building Review,Plan Review Waiver,Res. Waiver - 2 Days,09/08/2016,09/06/2016
16-09336,Res: New SFD,Residential,New Building,SFD,Building Review,Approved with Conditions,Residential - 10 Days,09/20/2016,09/19/2016
16-09339,Res: Alterations,Residential,Existing Building,Alterations,Building Review,Plan Review Waiver,Res. Waiver - 2 Days,09/08/2016,09/07/2016
