SERV_PROV_CODE,B1_PER_ID1,B1_PER_ID2,B1_PER_ID3,B1_WORK_DESC,REC_DATE,REC_FUL_NAM,REC_STATUS
ASHEVILLE,16CAP,00000,007FT,"NEW ROOF, UPDATED ELECTRICAL, REPALCE KITCHEN CABINETS & BATH VANITY, SANDING HARDWOOD FLOORS, NEW PAINT, CHANGING DECK/PORCH BOARDS ON THE FRONT OF THE HOUSE ( NO CHANGE IN FOORPRINT, SITS ON THE FOUNDATION), CHANGING DECKS BOARDS ON STAIRS AT REAR OF HOUSE, NO NEW FOOTINGS.  EXTERIOR PAINT, POSSIBLE VINYL SIDING.",2016-09-15 15:14:57.157,GMISER,A
ASHEVILLE,16CAP,00000,007FU,"Waiver - ADD ADDITIONAL BATHROOM (INSIDE EXISTING FOOTPRINT), FOUNDATION REPAIRS, UPDATE ONE BATH AND KTICHN, RENOVATE EXTERIOR AND INTERIOR, REPLACE (2) FAILING RETAINING WALLS (LESS THAN 4' TALL) FOR GERALDINE BARRACO",2016-09-15 15:22:01.367,ACARROLL,A
ASHEVILLE,16CAP,00000,007FV,A-FRAME SIGN FOR HIGH FIVE COFFEE,2016-09-15 15:30:00.647,ACARROLL,A
ASHEVILLE,16CAP,00000,007FW,"REMOVAL OF NORWAY SPRUCE. RECEIVED PRIOR CA, HOWEVER IT EXPIRED.  LIMB FELL ON NEIGHBORS HOUSE AND IS LEANING SIGNIFCANTLY.",2016-09-15 15:39:59.083,GMISER,A
ASHEVILLE,16CAP,00000,007FX,"SELECTIVE TREE TRIMMING AND TREE REMOVAL IN ADDITION TO REMOVAL OF INVASIVE SPECIES OF VINES AND OTHER PLANT MATERIALS INCLUDING BITTERSEWEET, MISCANTHUS, POISON IVE, BLACK LOSCUSTS, SHORTLEAF LPINES, ETC.  THROUGH YEARS OF NO MAINTENANCE , THERE AREA HAS BECOME COVERED IN POISON IVY AND OTHER NOXIOUS PLANTS  AND MANY TREES ARE BEING CHOKED WITH VINES.  THE CLIENT WISHES TO TRY AND RECLAIM THIS ARE OF HIS PROPERTY FOR POSSIBLE PASSIVE TYPES OF ACTIVITIES FOR HIS EMPLOYEES AND POTNETIALLY HIS CUSTOMERS AND HAVE IT BECOME AN ASSET TO THE REDEVELOPMENT OF THE PROPERTY IN CONJUNCTION WITH THE RENOVATION ADN REPURPOSING OF THE EXISTING INDUSTRIAL BUILDING",2016-09-15 16:09:15.757,GMISER,A
ASHEVILLE,16CAP,00000,007FY,"HELLBILLY HOOTENANNY 2016- INCLUDES MUSIC, HOT-ROD AND BIKE SHOW, (1) 27'X8' FOOD TRUCK, (42) 10'X10' TENTS, OCTOBER 1, 2016 FROM 12PM-2AM",2016-09-15 16:17:17.240,ACARROLL,A
ASHEVILLE,16CAP,00000,007FZ,"UNIT B-02 AND INTERIOR CORRIDOR. DEMOLITION OF EXISTING INTERIOR WALLS AND FINISHES.  NEW CONSTRUCTION TO INCLUDE NEW TENTANT INTERIOR WALLS, STOREFRONT AND NEW FINISHES.  RE-USING EXISTING HVAC UNITS, NO NEW PLUMBING FIXTURES.",2016-09-15 16:22:03.007,MLIPE,A
ASHEVILLE,16CAP,00000,007G0,"UNIT B-02 AND INTERIOR CORRIDOR. DEMOLITION OF EXISTING INTERIOR WALLS AND FINISHES.  NEW CONSTRUCTION TO INCLUDE NEW TENTANT INTERIOR WALLS, STOREFRONT AND NEW FINISHES.  RE-USING EXISTING HVAC UNITS, NO NEW PLUMBING FIXTURES.",2016-09-15 16:22:06.177,MLIPE,A
ASHEVILLE,16CAP,00000,007G1,"DOUBLE FACED FREESTANDING, SIGN WITH  ALUMINUM POSTS",2016-09-15 16:56:13.687,GMISER,A
ASHEVILLE,16CAP,00000,007G2,LETTER OF CREDIT FOR SCOTT BANKS,2016-09-16 05:24:32.897,RHURLEY,A
ASHEVILLE,16CAP,00000,007G3,SURETY FOR MANCHESTER S/D,2016-09-16 05:47:03.213,RHURLEY,A
ASHEVILLE,16CAP,00000,007G4,A FIRE TRUCK TURN AROUND IS REQUIRED PRIOR TO CO,2016-09-16 05:51:27.547,RHURLEY,A
ASHEVILLE,16CAP,00000,007G5,OUTSTANDING LANDSCAPING FOR SCHOOL,2016-09-16 05:55:55.283,RHURLEY,A
ASHEVILLE,16CAP,00000,007G6,Remove Existing HVAC System and install New HVAC System.,2016-09-16 08:57:42.197,PUBLICUSER181,A
ASHEVILLE,16CAP,00000,007G7,"COMMERCIAL INTERIOR RENOVATION AND OCCUPANCY FOR HILLMAN BREWING;REF 16-07175 FOR DEMO
REC ABC PACKET FOR HILLMAN BEER, LLC",2016-09-16 09:02:39.250,SSALYER,A
ASHEVILLE,16CAP,00000,007G8,COMMERCIAL INTERIOR RENOVATION AND OCCUPANCY FOR HILLMAN BREWING;REF 16-07175 FOR DEMO,2016-09-16 09:10:20.680,SSALYER,A
ASHEVILLE,16CAP,00000,007G9,INSTALL WOODEN UTILITY POLE FOR BACKHAUL TRANSPORT,2016-09-16 09:26:22.620,GMISER,A
ASHEVILLE,16CAP,00000,007GA,INSTALLING A 40-GALLON DIRECT VENT WATER HEATER FOR KP INVESTMENTS,2016-09-16 09:35:18.273,KAKBAR,A
ASHEVILLE,16CAP,00000,007GB,TAKE OUT OIL FURNACE.  INSTALL GAS FURNACE & A/C,2016-09-16 09:37:21.717,PUBLICUSER82,A
ASHEVILLE,16CAP,00000,007GC,INSTALL WOODEN UTILITY POLE FOR BACKHAUL TRANSPORT,2016-09-16 09:41:30.097,GMISER,A
ASHEVILLE,16CAP,00000,007GE,"COMMERCIAL INTERIOR DEMO, RENOVATION AND OCCUPANCY FOR MR SUSHI RESTAURANT; REC AMENDMENT, REPLACE CONDENSING UNIT AND EVAPORATOR  ON ROOF, ON EXISTING WALK-IN COOLER, SAME BTU'S, ELECTRICAL SPECS, AND WEIGHT, REC ABC SUBMITTAL BEER AND WINE ON PREMISE",2016-11-07 10:33:01.483,SSALYER,A
ASHEVILLE,16CAP,00000,007GF,"COMMERCIAL INTERIOR DEMO, RENOVATION AND OCCUPANCY FOR MR SUSHI RESTAURANT;",2016-09-16 09:51:43.803,SSALYER,A
ASHEVILLE,16CAP,00000,007GG,"REPLACING ASPHALT DRIVEWAY WITH NEW CONCRETE DRIVEWAY, SAME SIZE NO CHANGE IN FOOTPRINT.
REC APPLICAITON-AMENDMENT FOR ADDING GRADING AND 2ND DRIVEWAY CUT , PARKING PAD AND PROVIDED EASEMENT;",2016-09-16 10:29:54.157,GMISER,A
ASHEVILLE,16CAP,00000,007GH,NEW 8X20 DECK ADJOING TO EXISITING STAIRS AND NEW SET OF STAIRS TO EXISITING DOOR AND REMOVE DOOR AND WINDOWS AND INSTALL FRENCH DOORS. REC TRANSMITTAL FORM TO PROVIDE DECK DUE TO FLOOD PLAIN ISSUES. NEW ENGINEERED CANTILEVERED,2016-09-16 10:34:10.497,SSALYER,A
ASHEVILLE,16CAP,00000,007GI,"COMMERCIAL INTERIOR RENOVATION  TO EXISTING CORRIDOR AND INCREASE TO 1 HOUR  RATING, 1ST FLOOR CLASSROOM AND CREATE NEW OFFICE ON GROUND FLLOR ADN NEW FENCED EXTERIOR PLAYGROUND AREA FOR FIRE PRESBYTERIAN CHURCH CHILD CARE CENTER, REC AMENDMENT, CHANGE CEILING TO 1 HOUR RATED SHAFT WALL SYSTEM TO ELIMINATE NEED FOR FIRE DAMPERS IN DUCT WORK;REC AMENDMENT FIRE ALARM DRAWINGS;",2016-09-16 10:53:58.620,SSALYER,A
ASHEVILLE,16CAP,00000,007GJ,"REMOVE ASPHALT SHINGLES & FELT. REPLACE DECKING AS NEEDED. INSTALL NEW ASPHALT FELT AND SHINGLES, NEW ROOF FLASHING AND PIPE JACKS AS NEEDED, 400 CROWFIELDS, CLUSTER BB",2016-09-16 11:02:17.690,GMISER,A
ASHEVILLE,16CAP,00000,007GK,"REMOVE ASPHALT SHINGLES & FELT. REPLACE DECKING AS NEEDED. INSTALL NEW ASPHALT FELT AND SHINGLES, NEW ROOF FLASHING AND PIPE JACKS AS NEEDED, 400 CROWFIELDS: CLUSTER AA UNITS 452,453,455,456,457,458,459",2016-09-16 11:13:06.160,GMISER,A
ASHEVILLE,16CAP,00000,007GL,"REMOVE ASPHALT SHINGLES & FELT. REPLACE DECKING AS NEEDED. INSTALL NEW ASPHALT FELT AND SHINGLES, NEW ROOF FLASHING AND PIPE JACKS AS NEEDED, 400 CROWFIELDS CLUSTER X: 434,435,436,437,438,439",2016-09-16 11:20:42.503,GMISER,A
ASHEVILLE,16CAP,00000,007GM,"Request to review Building Code compliance with Building Official.
Preferred meeting times:
Thursday, 9/15, Friday, 9/16 or Monday 9/19",2016-09-16 11:25:12.043,PUBLICUSER3377,A
ASHEVILLE,16CAP,00000,007GN,COMMERCIAL INTERIOR RENOVATIONS TO FINISH OUT 6 ROOMS IN LOWER LEVEL FOR TEMPLE BETH HATEPHILA. REC TRANSMITTAL FORM TO PROVIDE ADDITIONAL DRAWINGS IN RESPONSE TO CODE COMMENTS PER ZACH TRIPLETT,2016-09-16 11:37:28.653,SSALYER,A
ASHEVILLE,16CAP,00000,007GO,"STAIN & SEAL CONCRETE FLOORS. INSTALL 2 SINKS AND ASSOCIATED PLUMBING FOR SINKS, PLUMBED INTO EXISTING DRAIN LINE, OCCUPANCY FOR HIGH TIDE AQUARIUMS.",2016-09-16 11:45:13.110,GMISER,A
ASHEVILLE,16CAP,00000,007GP,"Replaceing existingunit with a Friedrich ""Vert-i-Pak"" style thru wall, heating and cooling unit with 5KW Heat strip",2016-09-16 11:48:09.337,PUBLICUSER213,A
ASHEVILLE,16CAP,00000,007GQ,COMMERCIAL INTERIOR RENOVATIONS TO FINISH OUT 6 ROOMS IN LOWER LEVEL FOR TEMPLE BETH HATEPHILA,2016-09-16 11:49:27.357,SSALYER,A
ASHEVILLE,16CAP,00000,007GR,COMMERCIAL INTERIOR RENOVATIONS TO FINISH OUT 6 ROOMS IN LOWER LEVEL FOR TEMPLE BETH HATEPHILA,2016-09-16 11:49:31.003,SSALYER,A
ASHEVILLE,16CAP,00000,007GS,DEMO KITCHEN AND REPLACE CABINETS. REPLACE FLOORING SHEETROCK CEILINGS-COMPLETELY RENOVATE BATH-PAINT INTERIOR AND EXTERIOR FOR TABERNACLE MISSIONARY BAPTIST CHURCH,2016-09-16 12:08:13.947,KAKBAR,A
ASHEVILLE,16CAP,00000,007GT,"BATHROOM REMODEL (REMOVE CEILING UNDER MASTERBATH TO REACH PLUMBING FOR BATHROOM REMODEL, NEW SHOWER, AND WATER CLOSET, REMOVING WALL FROM CLOSET TO EXPAND THE WALK-IN CLOSET.  RELOCATING LIGHTING AND ADDING WALL SWITCH IN MASTERBATH.  NEW TILE FLOORING FOR GERRY OPPLIGER). KITCHEN WORK (CHANGE OUT KITCHEN COUNTER TOPS FROM BLACK GRANITE TO WHITE, REMOVE KITCHEN TILE FLOORINGING AND REPLACE WITH HARDWOOD.) REMOVE BASEMENT CARPETING AND INSTALL TILE FLOORING.",2016-09-16 12:15:47.517,GMISER,A
ASHEVILLE,16CAP,00000,007GU,"install 2 ton ductless minisplit heat pump with 1- 9,000 BTU air handler, 2-6,000 BTU air handler",2016-09-16 12:24:08.440,PUBLICUSER107,A
ASHEVILLE,16CAP,00000,007GV,"install 2.5 ton ac & coil, 60,000 BTU gas furnace reconnect electrical and gas",2016-09-16 12:28:06.627,PUBLICUSER107,A
ASHEVILLE,16CAP,00000,007GW,"HOMESTAY, 2 BEDROOM FOR ALAN LEE TILSON",2016-09-16 13:20:02.317,KAKBAR,A
ASHEVILLE,16CAP,00000,007GX,ADDITION OF BATHROOM  (IN MAIN HOUSE) AND RENOVATION OF GARAGE INTO BEDROOM WITH KITCHENETTE. ARBOR ENTRANCEWAY WITH CORREGATED SHED ROOF ATTACHED TO HOUSE.  FOR HOMESTAY.  APPLICATION FOR HOMESTAY TO BE SUBMITTED FOR MARK HENDERSON SEPERATELY. REC AMENDMENT ADDING A MINI-SPLIT SYSTEM TO THE GARAGE AREA.,2016-09-16 13:47:00.303,GMISER,A
ASHEVILLE,16CAP,00000,007GY,RCG TREETOP LLC. INSTALL 2 TON HEAT PUMP. RECONNECT ELECTRICAL.,2016-09-16 14:11:26.573,ATESNER,A
ASHEVILLE,16CAP,00000,007GZ,COMMERCIAL DEMOLITION OF ENTIRE BULDING INCLUDING SLAB & FOOTING FOR OWNER SEA NIC ENTERPRISES;,2016-09-16 14:20:19.413,SSALYER,A
ASHEVILLE,16CAP,00000,007H0,COMMERCIAL DEMOLITION OF ENTIRE BULDING INCLUDING SLAB & FOOTING FOR OWNER SEA NIC ENTERPRISES;,2016-09-16 14:24:11.533,SSALYER,A
ASHEVILLE,16CAP,00000,007H1,replacing heat pump system in home - like for like replacement,2016-09-16 14:49:10.060,PUBLICUSER282,A
ASHEVILLE,16CAP,00000,007H2,"CONSTRUCTION OF 9 ""TOWNHOUSE-STYLE"" FOUR-STORY RESIDENTIAL APARTMENT UNITS IN A SINGLE BUILDING (BUILDING I) FOR PT DEVELOPMENT OF ASHEVILLE LLC, REF. LEVEL II 16-01748PZ",2016-09-16 15:13:00.300,MLIPE,A
ASHEVILLE,16CAP,00000,007H3,Waiver - NEW 19'X13' MASTER BEDROOM AND BATHROOM ADDITION FOR CAMERON FRANCIS KING. REC AMENDMENT CHANGING STRIP FOOTING  FOUNDATION TO TURN DOWN SLAB; REC AMENDMENT TO ADD NEW PLUMBER FOR NEW WATER HEATER IN THE ADDITION.,2016-09-16 15:21:02.933,KAKBAR,A
ASHEVILLE,16CAP,00000,007H4,"OCTOBER 29TH 2016 TO NOVEMBER 4, 2016
10AM TO 8PM EACH DAY
TENT 0 X 10",2016-09-16 15:29:48.127,GMISER,A
ASHEVILLE,16CAP,00000,007H5,"install 2.5 ton air conditioner and coil, 80,000 BTU gas furnace, Reconnect electrical & gas",2016-09-16 16:07:19.790,PUBLICUSER107,A
ASHEVILLE,16CAP,00000,007H6,INSTALLING 20H X 8W INTERNALLY ILLUMINATED SIGN USING EXISTING POLE ABND EXISTING FOUNDATION.  PREVIOUS SIGN PRIOR DEMO WAS 8W X 21 H (PICTURE BEFORE AND AFTER ATTACHED) NEW FRAME WILL BE BOLTED TO EXSITING POLE. NEW FRAME IS CONSTRUCTED OF 2: X 2" ALUMINIUM,2016-09-16 16:28:53.587,GMISER,A
ASHEVILLE,16CAP,00000,007H7,"NEW STEPS FOR FRONT PORCH, NEW POSTS & WOOD PORCH; DRYWALL BASEMENT WALLS & CEILING, NEW LIGHTS FIXTURES; NEW HVAC & NATURAL GAS LINE; UPGRADE ELECTRICAL PANEL; NEW FRONT DOOR, REC ELECTRICAL AMENDMENT,  HOOK UP NEW A/C UNIT",2016-09-16 16:34:49.553,MLIPE,A
ASHEVILLE,16CAP,00000,007H8,"The City owns a parcel adjacent to property under our consideration and we'd like to talk with the appropriate persons about a shared parking arrangement possibility.  This parcel appears in a plan for future use as part of the Greenway access and it will need parking.  We'd like to discuss some ideas we have about working together in this regard.

City Notes:  Owner seeking to buy land around him and create parking that would be shared between the City and Private use.  Spaces would be built by the developer, available during day for public use.",2016-09-18 23:05:33.907,PUBLICUSER0,A
ASHEVILLE,16CAP,00000,007H9,"From: Anne Graham 
Sent: Sunday, September 18, 2016 10:21 PM
To: Permit Application Center; Jay Eichhorn; Mark Matheny; Diane Meek; Mark Matheny; Jason Nortz
Subject: On call response - 152 Lamancha Dr. units A & E

I was contacted 9/18/2016 by fire marshal Dwayne Fender after a car ran into the above address.  I made a site visit and met with Brooke, the property manager and the maintenance supervisor.  The car hit about 8’ of wall and window, breaking away the base of the wall which bears the weight of the roof and some of the floor system above.  The residents of the apartment which was struck and the residents of the apartment directly above it have been relocated.  The Management has been told not to let the upstairs tenants return until an evaluation has been made by a structural engineer.  Only one receptacle was in the damaged wall and that circuit has been turned off at the breaker panel.  

Anne Graham

Interim Inspections Coordinator
Development Services Department
City of Asheville
161 S. Charlotte St. Asheville, NC 28801
828-777-5719",2016-09-19 07:33:03.783,ACARROLL,A
ASHEVILLE,16CAP,00000,007HA,Permit 16-09690 requires a Flood Plain Development Permit,2016-09-19 08:25:47.557,ADMIN,A
ASHEVILLE,16CAP,00000,007HB,"REMOVE EXISTING MEMBRANE AND DISPOSE, ONLY REPLACE WET INSULATION, PROVIDE AND INSTALL NEW 60 MIL TPO PER MANUFACTURERS SPECIFICATIONS FOR ASTON PARK TOWERS AND GARDEN APARTMENTS",2016-09-19 08:48:28.537,ACARROLL,A
ASHEVILLE,16CAP,00000,007HC,Short Term Rental,2016-09-19 09:10:20.283,SMORGAN,A
ASHEVILLE,16CAP,00000,007HD,"Waiver - DECK ON GROUND WITH SECTION 30"", WILL PROVIDE RAILING, NO STEPS FOR PAUL & SUSAN LEVY",2016-09-19 09:28:24.840,SSALYER,A
ASHEVILLE,16CAP,00000,007HE,INSTALL A 3 TON A/C CONNECTING TO EXISTING GAS FURNACE AND DUCT SYSTEM,2016-09-19 09:31:50.323,PUBLICUSER123,A
ASHEVILLE,16CAP,00000,007HF,INSTALL AN AIR CONDITIONER AND COIL ONTO AN EXISTING GAS FURNACE.  ELECTRICAL TO NEW OUTDOOR UNIT.,2016-09-19 09:56:42.237,PUBLICUSER108,A
ASHEVILLE,16CAP,00000,007HG,CONSTRUCTION OF A NEW DECK ONTO EXISTING HOUSE FOR W. CRAIG BOGDON AND ANNE DICKENS,2016-09-19 10:04:39.673,ACARROLL,A
ASHEVILLE,16CAP,00000,007HH,INSTALL MITSUBISHI DUCTLESS SPLIT SYSTEM FOR IMAGE 420,2016-09-19 10:28:48.573,KAKBAR,A
ASHEVILLE,16CAP,00000,007HI,REMOVE APPOLLO UNIT AND INSTALL GAS FURNACE. HOOK TO EXISTING GAS LINE FOR ASHEVILLE HOUSING AUTHORITY,2016-09-19 10:34:02.173,KAKBAR,A
ASHEVILLE,16CAP,00000,007HJ,REMOVE CEILING  APPOLLO UNIT AND INSTALL NEW GAS FURNACE AND GAS LINE FOR ASHEVILLE HOUSING AUTHORITY,2016-09-19 10:37:26.700,KAKBAR,A
ASHEVILLE,16CAP,00000,007HK,Permit 16-09665 requires a Flood Plain Development Permit,2016-09-19 10:59:58.207,ADMIN,A
ASHEVILLE,16CAP,00000,007HL,Changeout of existing heatpump with similar equipment,2016-09-19 11:06:03.903,PUBLICUSER563,A
ASHEVILLE,16CAP,00000,007HM,MECHANICAL- INSTALL VENTILATION FAN FOR BATH
ELECTRICAL- WIRE SWITCH FOR FAN,2016-09-19 11:35:25.967,RROE,A
ASHEVILLE,16CAP,00000,007HN,WAIVER - INTERIOR REMODEL OF TWO (2) BATHROOMS AND FIREPLACE FOR BRUCE GARDNER,2016-09-19 11:54:27.430,GMISER,A
ASHEVILLE,16CAP,00000,007HO,WAIVER - INTERIOR REMODEL OF TWO (2) BATHROOMS AND FIREPLACE FOR BRUCE GARDNER,2016-09-19 11:57:48.327,GMISER,A
ASHEVILLE,16CAP,00000,007HP,"Waiver - RESIDENTIAL INTERIOR DEMO AND REMODEL  OF KITCHEN, ROUGH IN FOR FUTURE BATHROOM UPSTAIRS ADN INSTALL TANKLESS HOT WATER SYSTEM FOR DEBBIE WORD; REC AMENDMENT, REPLACE GAS FURNACE WITH NEW GAS FURNACE
REC AMENDMENT FOR ADDITIONAL WORK TO FINISH NEW BATHROOM UPSTAIRS, WILL NOT BE ROUGHED IN, WORK WILL BE COMPLETED ON BATHROOM;",2016-09-19 11:59:19.710,SSALYER,A
ASHEVILLE,16CAP,00000,007HQ,4X12 REUSING EXISTING SIGN FOR HALLOWEEN SUPERSTORE,2016-09-19 12:07:05.210,SCARVER,A
ASHEVILLE,16CAP,00000,007HR,4x8 TEMPORARY ROAD SIGN FOR  HALLOWEEN SUPERSTORE,2016-09-19 12:07:05.607,SCARVER,A
ASHEVILLE,16CAP,00000,007HS,"Waiver - REMODEL INTERIOR OF HOUSE.  DEMO WALLS BETWEEN KITCHEN AND LIVING ROOM.  NEW KITCHEN, NEW FLOORING, NEW WIRING AND LIGHTING. REPLACING WINDOWS AND INTERIOR DOORS AND ONE EXTERIOR DOOR.  REROUTING HVAC. NO NEW PLUMBING FIXTURES., REMODELLING BATHROOMS (2)  AND ADDING NEW WOODSTIVE, FOR MITCHELL LONAS. REC AMENDMENT REPLACING ENTIRE HVAC SYSTEM. ALSO ADDING GAS PIPING TO PERMIT RUNNING LINE TO NEW GAS STOVE.",2016-09-19 12:35:49.743,GMISER,A
ASHEVILLE,16CAP,00000,007HT,"REPLACING EXISTING PYLON SIGN ON EXISTING POLE, NEW WALL SIGN AND DIRECTIONAL SIGNAGE FOR WOODSPRING SUITES;",2016-09-19 12:35:53.607,SSALYER,A
ASHEVILLE,16CAP,00000,007HU,"REPLACING EXISTING PYLON SIGN ON EXISTING POLE, NEW WALL SIGN AND DIRECTIONAL SIGNAGE FOR WOODSPRING SUITES;",2016-09-19 12:38:56.640,SSALYER,A
ASHEVILLE,16CAP,00000,007HV,"CUT OPENING IN EXISTING NON-LOAD BEARING STEEL STUD WALL 4'w X 84"" h, MOVE (1) DATA BLOCK, REMOVE (2) ELECTRICAL OUTLETS, AND ADD (2) WALL SWITCHES FOR CAREPARTNERS FOUNDATION",2016-09-19 12:49:35.133,ACARROLL,A
ASHEVILLE,16CAP,00000,007HW,UPGRADE PANEL AND SEVICE TO 200 AMPS PUT RISER THROUGH ROOF TO RAISE THE UTILITY WIRES HIGHER FOR DEVON CHAPMAN PREMISE # 957 086 04,2016-09-19 12:51:36.570,KAKBAR,A
ASHEVILLE,16CAP,00000,007HX,"PERMANENT FOOD TRUCK SITE- EVERY TUESDAY, WEDNESDAY, AND THURSDAY FROM 11:00AM-3:30PM FOR EL QUERUBIN",2016-09-19 13:09:37.200,ACARROLL,A
ASHEVILLE,16CAP,00000,007HY,BACKFLOW ASSENBLY BY METER FOR WNC NANTAHALA HOUSING,2016-09-19 13:24:04.183,KAKBAR,A
ASHEVILLE,16CAP,00000,007HZ,Install gas logs in vent free fireplace,2016-09-19 13:33:17.407,PUBLICUSER78,A
ASHEVILLE,16CAP,00000,007I0,Replacing a heat pump and air handler,2016-09-19 13:44:27.333,PUBLICUSER124,A
ASHEVILLE,16CAP,00000,007I1,"install 60,000 Btu Gas furnace, reconnect electrical and gas",2016-09-19 13:58:03.150,PUBLICUSER107,A
ASHEVILLE,16CAP,00000,007I2,Short Term Rental / without a change of use,2016-09-19 14:09:34.987,SMORGAN,A
ASHEVILLE,16CAP,00000,007I3,Waiver - NEW SINGLE FAMILY HOME WITH DECK FOR SUSAN COCKE
REC AMENDMENT CHANGING ELECTRICAL CONTRACTOR;,2016-09-19 14:23:15.780,GMISER,A
ASHEVILLE,16CAP,00000,007I4,Change out AC & Coil,2016-09-19 14:25:18.440,PUBLICUSER117,A
ASHEVILLE,16CAP,00000,007I5,Short Term Rental / without a change of use,2016-09-19 14:26:30.770,SMORGAN,A
ASHEVILLE,16CAP,00000,007I6,"DEMOLITION OF 420 SQ. FT. GARAGE ON PROPERTY, LEAVING CONCRETE SLAB, NO LAND DISTURBANCE, FOR RONALD BRADLEY , REF. OPEN ENFORCEMENT CASE 16-09216S",2016-09-19 14:33:37.707,ACARROLL,A
ASHEVILLE,16CAP,00000,007I7,NEW SINGLE FAMILY HOME WITH DECK FOR SUSAN COCKE,2016-09-19 14:34:12.690,GMISER,A
ASHEVILLE,16CAP,00000,007I8,"Changing Gas Pack Rooftop unit, same for same, reconnect Gas piping and Electrical",2016-09-19 14:56:24.797,PUBLICUSER296,A
ASHEVILLE,16CAP,00000,007I9,"Change out of Existing 10 Ton Gas Pack Rooftop Unit, Reconnect existing Electrical and Gas Piping",2016-09-19 15:04:21.280,PUBLICUSER296,A
ASHEVILLE,16CAP,00000,007IA,RECOMBINATION FOR DOUG BLACKFORD,2016-09-19 15:06:51.970,KAKBAR,A
ASHEVILLE,16CAP,00000,007IB,REMOVAL OF 6 TREES WHOSE AGE AND PROXIMITY POSE A THREAT TO THE BUILDINGS AND TENANTS. REMOVAL OF MATURE BUSHES ALONG THE FRONT OF THE BUILDING TO REMEDIATE SLOPE DRAINAGE ISSUES IN AND AT FOUNDATION.,2016-09-19 15:13:00.237,GMISER,A
ASHEVILLE,16CAP,00000,007IC,LEVEL 1  ZONING AND GRADING FOR NEW BUILDING AND PARKING LOT FOR LAMAR ADVERTISING(BUILDING TO BE OFFICE & SHOP),2016-09-19 15:19:28.503,SSALYER,A
ASHEVILLE,16CAP,00000,007ID,LEVEL 1 ZONING AND GRADING FOR NEW BUILDING AND PARKING LOT (OFFICE & SHOP) FOR LAMAR ADVERTISING,2016-09-19 15:22:14.477,SSALYER,A
ASHEVILLE,16CAP,00000,007IE,"FIX IT IN 15: BIKE REPAIR CLINICS- SATURDAY OCTOBER 22, 2016 FROM 1-3PM WITH (5) 30""X72"" FOLDING BANQUET TABLES, (1) 30"" WIDE X96"" LONG COFFEE PUSH CART, AND ELECTRICAL OUTLET ON BUILDING USE FOR MUSIC SYSTEM",2016-09-19 15:31:52.987,ACARROLL,A
ASHEVILLE,16CAP,00000,007IF,Resurfacing building sign
and 2 pylon signs (front and back),2016-09-19 15:35:05.877,PUBLICUSER3231,A
ASHEVILLE,16CAP,00000,007IG,"SLEDGE, JEAN. REPLACING LIKE FOR LIKE THROUGH THE WALL HEAT PUMP AND BRYANT AIR HANDLER",2016-09-19 15:40:31.910,ATESNER,A
ASHEVILLE,16CAP,00000,007IH,INSTALLATION OF NEW FIRE ALARM SYSTEM TO MONITOR NEW SPRINKLER SYSTEM FOR HABITAT BREWING;WORK IS BEING DONE FOR OWNER;REF 15-16024 FOR TENANT RENOVATION,2016-09-19 16:16:58.027,SSALYER,A
ASHEVILLE,16CAP,00000,007II,"ADD WORK ROOM AND BREAK ROOM, RE-WORK EXISTING OFFICE WALLS TO ACCOMODATE NEW TENANT. OCCUPANCY FOR ADECCO.REC TRANSMITTAL FORM TO PROVIDE 3 COPIES OF FIRE SPRINKLER PLANS",2016-09-19 16:19:11.210,GMISER,A
ASHEVILLE,16CAP,00000,007IJ,REPLACE EXISTING DUAL DUCT BOX WITH NEW DUAL DUCT BOX AND CONTROLLER FOR BUNCOMBE COUNTY SCHOOLS,2016-09-19 16:30:31.203,KAKBAR,A
ASHEVILLE,16CAP,00000,007IK,"RECOMBINATION 2 LOTS FOR JHMZ, LLC MIKE ZBOYOVSKI",2016-09-19 16:37:33.660,KAKBAR,A
ASHEVILLE,16CAP,00000,007IL,Installed a Bryant mini-split/wall mount.,2016-09-19 16:55:42.653,PUBLICUSER124,A
ASHEVILLE,16CAP,00000,007IM,"EXPANDING CURRENT DINING ROOM BY ENCLOSING  EXISITNG FRONT PORCH.  ADDING MECHANICAL, ELECTRICAL  FOR GREG AND MARY FRAN WOODS. REC AMENDMENT ADDING ELECTRICAL OUTLETS TO UNFISHIHED BASEMENT SPACE FOR WORKSHOP. ALSO ADDING PARTICAL BOARD FOR TOOL STORAGE.",2016-09-19 17:05:56.773,GMISER,A
ASHEVILLE,16CAP,00000,007IN,Gas pipe from furnace to range location.,2016-09-20 07:01:17.537,PUBLICUSER78,A
ASHEVILLE,16CAP,00000,007IO,"BRANTLY, CATHERINE. RUNNING 25' EXTERIOR GAS LINE TO RANGE.",2016-09-20 08:38:33.797,ATESNER,A
ASHEVILLE,16CAP,00000,007IP,replacing existing ac and gas unit with new ac and gas unit,2016-09-20 08:54:01.787,PUBLICUSER647,A
